LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
4206420,Conemaugh Township Area School District,42111,Somerset County,1,53.89089988,0.656575243
4210115,North Star School District,42111,Somerset County,1,103.1801472,1.21610216
4215150,Meyersdale Area School District,42111,Somerset County,1,122.8840609,0.042193246
4220520,Rockwood Area School District,42111,Somerset County,1,146.0106236,0.135642327
4220760,Salisbury-Elk Lick School District,42111,Somerset County,1,57.44571944,0.590042888
4221180,Shade-Central City School District,42111,Somerset County,1,69.26502555,0.035069274
4221270,Shanksville-Stonycreek School District,42111,Somerset County,1,65.12411486,1.054190985
4221840,Somerset Area School District,42111,Somerset County,1,134.3131007,0.576717344
4223880,Turkeyfoot Valley Area School District,42111,Somerset County,1,100.4062868,2.173886906
4222920,Sullivan County School District,42113,Sullivan County,1,449.939702,2.554848903
4203900,Blue Ridge School District,42115,Susquehanna County,1,108.8067478,1.71978403
4215810,Montrose Area School District,42115,Susquehanna County,1,225.9123004,1.919605033
4216050,Mountain View School District,42115,Susquehanna County,1,191.1297048,1.961994805
4217730,Northern Tioga School District,42117,Tioga County,1,327.9878691,1.74571581
4213590,Lewisburg Area School District,42119,Union County,1,41.68896767,0.092213941
4226010,Mifflinburg Area School District,42119,Union County,1,213.207323,1.208855408
4207050,Cranberry Area School District,42121,Venango County,1,156.4051081,0.223480958
4210200,Franklin Area School District,42121,Venango County,1,184.8719967,2.85929317
4218090,Oil City Area School District,42121,Venango County,1,78.59673906,1.345304689
4224630,Valley Grove School District,42121,Venango County,1,62.76026607,1.137324961
4224820,Warren County School District,42123,Warren County,1,760.745944,14.3443182
4202760,Avella Area School District,42125,Washington County,1,74.30225623,0.013888867
4203360,Bentworth School District,42125,Washington County,1,59.01513405,0.056960109
4203600,Bethlehem-Center School District,42125,Washington County,1,54.68542943,0.640360496
4204500,Burgettstown Area School District,42125,Washington County,1,105.2831839,0.058343514
4204710,California Area School District,42125,Washington County,1,34.08693785,0.510442519
4204890,Canon-McMillan School District,42125,Washington County,1,55.8718106,0.215558142
4205640,Charleroi School District,42125,Washington County,1,25.64206977,0.402408428
4205730,Chartiers-Houston School District,42125,Washington County,1,25.02463525,0
4214880,McGuffey School District,42125,Washington County,1,198.193643,0.300800235
4218960,Peters Township School District,42125,Washington County,1,19.54668516,0.176944835
4220400,Ringgold School District,42125,Washington County,1,54.14551303,1.1426968
4223760,Trinity Area School District,42125,Washington County,1,89.94829513,0.169364105
4224990,Washington School District,42125,Washington County,1,3.396436972,0
4224970,Wayne Highlands School District,42127,Wayne County,1,414.1305083,11.02983218
4226070,Western Wayne School District,42127,Wayne County,1,162.622365,6.212423764
4204530,Burrell School District,42129,Westmoreland County,1,26.39310607,0.256040569
4207560,Derry Area School District,42129,Westmoreland County,1,97.18906072,0.747219678
4210230,Franklin Regional School District,42129,Westmoreland County,1,37.7975813,0.006565281
4210920,Greensburg Salem School District,42129,Westmoreland County,1,52.62791256,0.328832798
4210980,Greater Latrobe School District,42129,Westmoreland County,1,69.86801136,0.136111828
4211760,Hempfield Area School District,42129,Westmoreland County,1,83.59625025,0.170630134
4212330,Jeannette City School District,42129,Westmoreland County,1,2.340664899,0
4213710,Ligonier Valley School District,42129,Westmoreland County,1,230.0272658,0.816250114
4215600,Monessen City School District,42129,Westmoreland County,1,2.887025731,0.136939245
4216170,Mount Pleasant Area School District,42129,Westmoreland County,1,106.3024921,0.272308211
4216740,New Kensington-Arnold School District,42129,Westmoreland County,1,4.681149488,0.347911264
4221150,Yough School District,42129,Westmoreland County,1,74.55229754,0.72127477
4223850,Tunkhannock Area School District,42131,Wyoming County,1,291.6639367,5.758946373
4205490,Central York School District,42133,York County,1,29.08629113,0.043392865
4207230,Dallastown Area School District,42133,York County,1,54.57267099,0.70166078
4207680,Dover Area School District,42133,York County,1,70.13432726,0.257215477
4208790,Eastern York School District,42133,York County,1,55.03665268,0.029303225
4211450,Hanover Public School District,42133,York County,1,3.696327937,0
4217520,Northeastern York School District,42133,York County,1,49.90453122,0.609162282
4217760,Northern York County School District,42133,York County,1,83.50101661,0.893953177
4220100,Red Lion Area School District,42133,York County,1,140.8430885,0.207783202
4222170,South Eastern School District,42133,York County,1,108.2283706,0.552392135
4222380,Southern York County School District,42133,York County,1,67.84497959,0.008613553
4222470,South Western School District,42133,York County,1,53.9552496,1.784821783
4222590,Spring Grove Area School District,42133,York County,1,91.99836331,0.853852605
4225980,West York Area School District,42133,York County,1,20.46672263,0.07706638
4226820,York City School District,42133,York County,1,5.293082825,0.048839609
4226850,York Suburban School District,42133,York County,1,10.15860498,0.031475435
4400030,Barrington School District,44001,Bristol County,1,8.185332519,7.219194452
4400065,Bristol-Warren Regional School District,44001,Bristol County,1,15.94696153,13.38228401
4400210,Coventry School District,44003,Kent County,1,59.06160685,3.347979218
4400300,East Greenwich School District,44003,Kent County,1,16.37175925,0.24496793
4401110,Warwick School District,44003,Kent County,1,34.9996695,14.75085637
4401140,West Warwick School District,44003,Kent County,1,7.831976442,0.227819202
4400510,Jamestown School District,44005,Newport County,1,9.447687016,25.86588509
4400600,Little Compton School District,44005,Newport County,1,20.54614539,8.273139876
4400630,Middletown School District,44005,Newport County,1,12.69205147,2.086100785
4400720,Newport School District,44005,Newport County,1,7.663315815,3.719300244
4400870,Portsmouth School District,44005,Newport County,1,23.03253915,36.33687917
4401050,Tiverton School District,44005,Newport County,1,29.05575393,7.288070447
4400090,Burrillville School District,44007,Providence County,1,54.92106913,2.083801933
4400120,Central Falls School District,44007,Providence County,1,1.195268472,0.080489176
4400240,Cranston School District,44007,Providence County,1,28.34376221,1.672400027
4400270,Cumberland School District,44007,Providence County,1,26.48698025,1.808500271
4400330,East Providence School District,44007,Providence County,1,13.28989825,3.312508012
4400390,Foster Elementary School District,44007,Providence County,1,50.75158765,1.0948321
4400420,Foster-Glocester Regional School District,44007,Providence County,1,104.9785543,3.764431727
4400450,Glocester Elementary School District,44007,Providence County,1,54.22696669,2.669599627
4400540,Johnston School District,44007,Providence County,1,23.47847287,0.881394045
4400570,Lincoln School District,44007,Providence County,1,18.06556633,0.817606491
4400780,North Providence School District,44007,Providence County,1,5.63696048,0.123150378
4400810,North Smithfield School District,44007,Providence County,1,23.8991061,0.956481266
4400840,Pawtucket School District,44007,Providence County,1,8.667184944,0.297421455
4400900,Providence School District,44007,Providence County,1,18.40559879,2.183277683
4400960,Scituate School District,44007,Providence County,1,48.13245467,6.606636015
4400990,Smithfield School District,44007,Providence County,1,26.23892311,1.418426263
4401200,Woonsocket School District,44007,Providence County,1,7.746152492,0.193970397
4400150,Chariho Regional School District,44009,Washington County,1,119.8592943,24.64988255
4400660,Narragansett School District,44009,Washington County,1,13.8653905,23.88099675
4400690,New Shoreham School District,44009,Washington County,1,9.081647096,100.42568
4400750,North Kingstown School District,44009,Washington County,1,43.16682317,15.30090371
4401020,South Kingstown School District,44009,Washington County,1,56.36759437,23.30388674
4401170,Westerly School District,44009,Washington County,1,29.46844541,45.02215763
4500690,Abbeville County School District,45001,Abbeville County,1,483.4279031,20.44886154
4500750,Allendale County School District,45005,Allendale County,1,408.0906336,4.326329697
4500780,Anderson School District 1,45007,Anderson County,1,156.0383388,1.451280083
4500840,Anderson School District 3,45007,Anderson County,1,158.6432184,8.083036678
4500870,Anderson School District 4,45007,Anderson County,1,143.6495625,21.02286072
4500900,Anderson School District 5,45007,Anderson County,1,109.6851051,9.814685628
4500930,Bamberg School District 1,45009,Bamberg County,1,242.7298451,1.297858523
4500960,Bamberg School District 2,45009,Bamberg County,1,150.6368825,0.897630414
4501020,Barnwell School District 19,45011,Barnwell County,1,90.7739781,0.70535848
4501050,Barnwell School District 29,45011,Barnwell County,1,89.8621928,0.899458994
4501080,Barnwell School District 45,45011,Barnwell County,1,183.4938255,1.776060352
4500006,Beaufort Marine Corps Air Station School District,45013,Beaufort County,1,8.783479692,0.468786342
4501110,Beaufort County School District,45013,Beaufort County,1,567.2791986,346.948794
4545013,Beaufort County School District within Beaufort Marine Corps Air Station,45013,Beaufort County,1,8.783479692,0.468786342
4501170,Berkeley County School District,45015,Berkeley County,1,1103.593669,130.3021574
4501250,Calhoun County School District,45017,Calhoun County,1,381.151969,11.33251583
4501440,Charleston County School District,45019,Charleston County,1,909.4797049,448.4943884
4501500,Cherokee County School District,45021,Cherokee County,1,379.7369146,4.469521867
4501530,Chester County School District,45023,Chester County,1,580.4705423,5.692441432
4501560,Chesterfield County School District,45025,Chesterfield County,1,798.985642,6.666449806
4501740,Clarendon School District 1,45027,Clarendon County,1,179.0029946,78.6908171
4501770,Clarendon School District 2,45027,Clarendon County,1,305.3315683,9.84682207
4501800,Clarendon School District 3,45027,Clarendon County,1,122.6255091,0.163505777
4501830,Colleton County School District,45029,Colleton County,1,1056.388183,76.89764702
4501860,Darlington County School District,45031,Darlington County,1,560.6008132,5.651005719
4501920,Dillon School District 4,45033,Dillon County,1,254.8992378,1.207319879
4501950,Dillon School District 3,45033,Dillon County,1,150.1678656,0.54563998
4500002,Dorchester School District 4,45035,Dorchester County,1,337.3453726,1.031896287
4502010,Dorchester School District 2,45035,Dorchester County,1,231.2485703,1.557823048
4502070,Edgefield County School District,45037,Edgefield County,1,500.7462436,6.300540775
4502100,Fairfield County School District,45039,Fairfield County,1,686.1851634,23.69626964
4502130,Florence School District 1,45041,Florence County,1,293.9978243,1.537180867
4502160,Florence School District 2,45041,Florence County,1,150.9597187,0.841722433
4502190,Florence School District 3,45041,Florence County,1,191.5910004,0.099450654
4502220,Florence School District 4,45041,Florence County,1,81.81517559,0.127607541
4502250,Florence School District 5,45041,Florence County,1,82.14667134,1.160136649
4502280,Georgetown County School District,45043,Georgetown County,1,813.8894864,221.2681958
4502340,Greenwood School District 50,45047,Greenwood County,1,321.5664517,2.81485976
4502400,Greenwood School District 52,45047,Greenwood County,1,101.5858915,4.707740731
4502430,Hampton School District 1,45049,Hampton County,1,306.5767772,0.409750547
4502460,Hampton School District 2,45049,Hampton County,1,253.3979042,2.320982182
4502490,Horry County School District,45051,Horry County,1,1132.998933,121.4021169
4502520,Jasper County School District,45053,Jasper County,1,655.129289,46.45167931
4502550,Kershaw County School District,45055,Kershaw County,1,726.6117858,13.64849605
4502580,Lancaster County School District,45057,Lancaster County,1,548.8598345,6.188720952
4502610,Laurens School District 55,45059,Laurens County,1,346.4106266,4.275859193
4502640,Laurens School District 56,45059,Laurens County,1,290.4393549,4.876830703
4502670,Lee County School District,45061,Lee County,1,410.1842843,1.048297135
4502700,Lexington School District 1,45063,Lexington County,1,335.6821321,20.84161278
4502730,Lexington School District 2,45063,Lexington County,1,92.30900606,1.803141945
4502790,Lexington School District 4,45063,Lexington County,1,117.7644008,0.862356891
4503000,McCormick County School District,45065,McCormick County,1,359.1291157,34.74140807
4503908,Marion School District 10,45067,Marion County,1,489.2581024,4.908429305
4502970,Marlboro County School District,45069,Marlboro County,1,479.873745,5.594241749
4503030,Newberry County School District,45071,Newberry County,1,630.043745,17.24244823
4503060,Oconee County School District,45073,Oconee County,1,626.5179225,47.19027656
4503150,Orangeburg School District 3,45075,Orangeburg County,1,273.846563,17.83031775
4503180,Orangeburg School District 4,45075,Orangeburg County,1,417.0034197,2.003350981
4503210,Orangeburg School District 5,45075,Orangeburg County,1,415.495939,1.704770061
4503330,Pickens County School District,45077,Pickens County,1,496.9773014,15.63918057
4500005,Fort Jackson Schools,45079,Richland County,1,81.57650151,0.830177205
4503360,Richland School District 1,45079,Richland County,1,449.1193268,7.217473594
4503390,Richland School District 2,45079,Richland County,1,157.3329278,2.402542019
4545079,Richland County School District 2 within Fort Jackson,45079,Richland County,1,81.57650151,0.830177205
4503460,Saluda County School District,45081,Saluda County,1,333.1435327,8.345932877
4503540,Spartanburg School District 3,45083,Spartanburg County,1,79.8044655,1.093220123
4503570,Spartanburg School District 4,45083,Spartanburg County,1,161.0711274,1.324745134
4503600,Spartanburg School District 5,45083,Spartanburg County,1,106.3744319,2.06659722
4503630,Spartanburg School District 6,45083,Spartanburg County,1,150.5573458,1.448717523
4503660,Spartanburg School District 7,45083,Spartanburg County,1,47.97553772,0.350279229
4503902,Sumter County Consolidated School District,45085,Sumter County,1,665.0738177,17.01106916
4503750,Union County School District,45087,Union County,1,514.1709189,1.855244117
4503780,Williamsburg County School District,45089,Williamsburg County,1,934.1370257,2.909416183
4503810,York School District 1,45091,York County,1,309.5329364,2.05157939
4503840,York School District 2,45091,York County,1,133.4909382,7.140445052
4503870,York School District 3,45091,York County,1,183.6576057,3.859656493
4503900,York School District 4,45091,York County,1,53.98630109,2.106342578
4606240,Bennett County School District 03-1,46007,Bennett County,1,1183.304485,7.145911873
4602070,Aberdeen School District 06-1,46013,Brown County,1,417.519585,2.335701941
4621400,Frederick Area School District 06-2,46013,Brown County,1,349.1994453,2.716689035
4632430,Herreid School District 10-1,46021,Campbell County,1,272.1001232,2.166334361
4675420,Wagner School District 11-4,46023,Charles Mix County,1,325.41062,4.51425412
4646260,McIntosh School District 15-1,46031,Corson County,1,916.1178496,3.326365219
4646380,McLaughlin School District 15-2,46031,Corson County,1,772.8452974,21.89994741
4675600,Smee School District 15-3,46031,Corson County,1,168.9374565,31.53184571
4621300,Elk Mountain School District 16-2,46033,Custer County,1,309.1435153,0.109915953
4620850,Edgemont School District 23-1,46047,Fall River County,1,711.08439,0.615870807
4652770,Oelrichs School District 23-3,46047,Fall River County,1,561.4591006,1.320885657
4607670,South Central School District 26-5,46053,Gregory County,1,295.9918791,20.3118945
4609512,Burke School District 26-2,46053,Gregory County,1,338.0639374,12.77224875
4609300,Harding County School District 31-1,46063,Harding County,1,2671.390993,6.724691775
4655260,Pierre School District 32-2,46065,Hughes County,1,317.575839,38.13032416
4639990,Lake Preston School District 38-3,46077,Kingsbury County,1,182.3978138,16.10179816
4641300,Lead-Deadwood School District 40-1,46081,Lawrence County,1,431.0206661,0.023270764
4644770,Lyman School District 42-1,46085,Lyman County,1,1176.723289,40.65121537
4610320,Canistota School District 43-1,46087,McCook County,1,97.64839644,0.877012558
4641640,Leola School District 44-2,46089,McPherson County,1,583.763819,13.56886518
4678570,White River School District 47-1,46095,Mellette County,1,911.6696236,2.506472617
4604680,Baltic School District 49-1,46099,Minnehaha County,1,53.66665212,0.539026822
4607950,Brandon Valley School District 49-2,46099,Minnehaha County,1,125.1543196,0.594332483
4626370,Garretson School District 49-4,46099,Minnehaha County,1,87.92344984,0.316338145
4644940,Tri-Valley School District 49-6,46099,Minnehaha County,1,146.1754213,1.363086624
4624390,Flandreau School District 50-3,46101,Moody County,1,224.2516209,0.403876389
4665460,Shannon County School District 65-1,46102,Oglala Lakota County,1,2092.929679,3.423013157
4633360,Hill City School District 51-2,46103,Pennington County,1,581.4897,2.401061318
4607050,Bison School District 52-1,46105,Perkins County,1,1324.001858,10.64434353
4626970,Gettysburg School District 53-1,46107,Potter County,1,221.7884372,1.018451823
4663360,Rosholt School District 54-4,46109,Roberts County,1,165.9371858,7.415449415
4624850,Stanley County School District 57-1,46117,Stanley County,1,1442.690681,74.47634468
4672090,Todd County School District 66-1,46121,Todd County,1,1388.387364,2.46858248
4621340,Elk Point-Jefferson School District 61-7,46127,Union County,1,212.6873634,3.599715134
4636990,Dakota Valley School District 61-8,46127,Union County,1,26.82765673,2.652091052
4680430,Yankton School District 63-3,46135,Yankton County,1,206.7184134,9.67301084
4700090,Anderson County School District,47001,Anderson County,1,281.6482447,4.124040729
4700720,Clinton City School District,47001,Anderson County,1,11.62031137,0.622498637
4747001,Anderson County School District in Clinton,47001,Anderson County,1,11.62031137,0.622498637
4700180,Bedford County School District,47003,Bedford County,1,473.6391748,1.150875989
4700240,Benton County School District,47005,Benton County,1,393.8010925,42.4294518
4700270,Bledsoe County School District,47007,Bledsoe County,1,406.4284514,0.320211522
4700060,Alcoa City School District,47009,Blount County,1,14.96733344,0.922126666
4700300,Blount County School District,47009,Blount County,1,526.6508644,6.861370014
4702700,Maryville City School District,47009,Blount County,1,17.20150248,0
4700330,Bradley County School District,47011,Bradley County,1,301.6687803,2.679571874
4700690,Cleveland City School District,47011,Bradley County,1,27.09303055,0.007367602
4700420,Campbell County School District,47013,Campbell County,1,480.1895993,17.92485062
4700450,Cannon County School District,47015,Cannon County,1,265.6353736,0.060287538
4701890,Hollow Rock-Bruceton Special School District,47017,Carroll County,1,94.50805564,0.171598865
4702010,Huntingdon Special School District,47017,Carroll County,1,120.9121969,1.652601093
4702790,McKenzie Special School District,47017,Carroll County,1,55.11820595,0.184316684
4703900,South Carroll Special School District,47017,Carroll County,1,116.6796765,0.167127801
4704490,West Carroll Special District,47017,Carroll County,1,210.3673917,0.332224319
4700510,Carter County School District,47019,Carter County,1,331.6797387,6.316395674
4701110,Elizabethton City School District,47019,Carter County,1,9.553029589,0.145534651
4700570,Cheatham County School District,47021,Cheatham County,1,302.5248028,4.564380993
4700600,Chester County School District,47023,Chester County,1,285.7362478,0.222236551
4700630,Claiborne County School District,47025,Claiborne County,1,434.6001526,6.974021501
4700660,Clay County School District,47027,Clay County,1,236.5365616,22.80729139
4700750,Cocke County School District,47029,Cocke County,1,430.605709,6.923848296
4703210,Newport City School District,47029,Cocke County,1,5.529348012,0
4747029,Cocke County School District in Newport,47029,Cocke County,1,5.529348012,0
4700780,Coffee County School District,47031,Coffee County,1,395.5273855,5.526640278
4702610,Manchester City School District,47031,Coffee County,1,13.00111622,0.00785911
4747031,Coffee County School District in Manchester,47031,Coffee County,1,13.00111622,0.00785911
4700030,Alamo City School District,47033,Crockett County,1,50.19448082,0.000323554
4700210,Bells City School District,47033,Crockett County,1,32.64130336,0.05958599
4700850,Crockett County School District,47033,Crockett County,1,182.6924163,0.150818459
4747033,Crockett County School District in Alamo,47033,Crockett County,1,50.19448082,0.000323554
4747034,Crockett County School District in Bells,47033,Crockett County,1,32.64130336,0.05958599
4700900,Cumberland County School District,47035,Cumberland County,1,681.333529,3.485694528
4703180,Metropolitan Nashville Public School District,47037,Davidson County,1,503.4519071,21.88759446
4700960,Decatur County School District,47039,Decatur County,1,333.8779153,11.00506334
4700990,DeKalb County School District,47041,DeKalb County,1,304.4149066,24.5712984
4701020,Dickson County School District,47043,Dickson County,1,489.8982648,1.421885738
4701050,Dyer County School District,47045,Dyer County,1,496.0828355,14.12160867
4701080,Dyersburg City School District,47045,Dyer County,1,16.21677282,0.112200134
4701170,Fayette County School District,47047,Fayette County,1,704.7753279,1.457394783
4701230,Fentress County School District,47049,Fentress County,1,498.618799,0.312719982
4701290,Franklin County School District,47051,Franklin County,1,551.4895567,21.25606412
4701390,Bradford Special School District,47053,Gibson County,1,79.7473162,0.135514914
4701400,Gibson County School District,47053,Gibson County,1,335.1993492,0.122987829
4701950,Humboldt City School District,47053,Gibson County,1,9.327405764,0.009435951
4702970,Milan Special School District,47053,Gibson County,1,65.97655896,0.492635873
4704100,Trenton Special School District,47053,Gibson County,1,112.4945162,0.14491071
4701410,Giles County School District,47055,Giles County,1,610.9313364,0.248098447
4701440,Grainger County School District,47057,Grainger County,1,280.5865363,21.85351554
4701470,Greene County School District,47059,Greene County,1,605.1031599,1.969025339
4701500,Greeneville City School District,47059,Greene County,1,17.06564548,0
4701530,Grundy County School District,47061,Grundy County,1,360.4440704,0.677771866
4700001,Hamblen County School District,47063,Hamblen County,1,161.1888966,14.61440362
4701590,Hamilton County School District,47065,Hamilton County,1,542.3664438,33.42608035
4701620,Hancock County School District,47067,Hancock County,1,222.3238521,1.15395052
4701650,Hardeman County School District,47069,Hardeman County,1,667.7432077,2.637721101
4701680,Hardin County School District,47071,Hardin County,1,577.3281784,18.96432532
4701740,Hawkins County School District,47073,Hawkins County,1,479.0233623,12.52745534
4703660,Rogersville City Schools,47073,Hawkins County,1,3.758622048,0
4747073,Hawkins County School District in Rogersville,47073,Hawkins County,1,3.758622048,0
4701770,Haywood County School District,47075,Haywood County,1,533.1073136,0.954641103
4701800,Henderson County School District,47077,Henderson County,1,508.3276355,5.699792431
4702460,Lexington City School System,47077,Henderson County,1,11.68124022,0.176428231
4747077,Henderson County School District in Lexington,47077,Henderson County,1,11.68124022,0.176428231
4701830,Henry County School District,47079,Henry County,1,530.747144,37.3957721
4703360,Paris Special School District,47079,Henry County,1,25.19464376,0.063875586
4747079,Henry County School District in Paris,47079,Henry County,1,25.19464376,0.063875586
4701860,Hickman County School District,47081,Hickman County,1,612.4834204,0.144290244
4701920,Houston County School District,47083,Houston County,1,200.293667,6.680881919
4701980,Humphreys County School District,47085,Humphreys County,1,524.7350582,31.96745892
4702070,Jackson County School District,47087,Jackson County,1,308.6274952,10.89732539
4702100,Jefferson County School District,47089,Jefferson County,1,275.0727254,39.24358723
4702160,Johnson County School District,47091,Johnson County,1,298.440063,4.25011197
4702220,Knox County School District,47093,Knox County,1,508.3262227,17.59539697
4702280,Lake County School District,47095,Lake County,1,165.7850318,28.10811749
4702310,Lauderdale County School District,47097,Lauderdale County,1,470.1031233,37.47464428
4702340,Lawrence County School District,47099,Lawrence County,1,617.1299296,0.856530223
4702430,Lewis County School District,47101,Lewis County,1,282.091939,0.395731563
4701200,Fayetteville City School District,47103,Lincoln County,1,9.620638397,0
4702490,Lincoln County School District,47103,Lincoln County,1,560.7214682,0.37492027
4702400,Lenoir City School District,47105,Loudon County,1,8.32438297,0.026311705
4702520,Loudon County School District,47105,Loudon County,1,220.9474754,18.07029453
4700120,Athens City Schools,47107,McMinn County,1,15.50805718,0.000114672
4701140,Etowah City School District,47107,McMinn County,1,2.825930082,0
4702820,McMinn County School District,47107,McMinn County,1,411.7827816,2.061890248
4747107,McMinn County School District in Athens,47107,McMinn County,1,15.50805718,0.000114672
4747108,McMinn County School District in Etowah,47107,McMinn County,1,2.825930082,0
4702880,McNairy County School District,47109,McNairy County,1,562.8417576,0.770272681
4702550,Macon County School District,47111,Macon County,1,307.1436443,0.095247546
4702580,Jackson-Madison County School System,47113,Madison County,1,557.1739854,1.450820622
4702640,Marion County School District,47115,Marion County,1,493.1921372,14.08682318
4703540,Richard City Special School District,47115,Marion County,1,5.062218435,0
4702670,Marshall County School District,47117,Marshall County,1,375.4620948,0.695726003
4702760,Maury County School District,47119,Maury County,1,613.1387643,2.439507056
4702910,Meigs County School District,47121,Meigs County,1,195.1351377,21.61283102
4703000,Monroe County School District,47123,Monroe County,1,572.6880785,16.79532338
4704050,Sweetwater City School District,47123,Monroe County,1,63.08984173,0.013635198
4747123,Monroe County School District in Sweetwater,47123,Monroe County,1,63.08984173,0.013635198
4703030,Clarksville-Montgomery County School System,47125,Montgomery County,1,472.4167,4.592369154
4703060,Moore County School District,47127,Moore County,1,129.2225477,1.194381982
4703090,Morgan County School District,47129,Morgan County,1,522.1799001,0.31776904
4703270,Obion County School District,47131,Obion County,1,533.4384808,10.59059694
4704260,Union City School District,47131,Obion County,1,11.40898182,0.007484205
4703330,Overton County School District,47133,Overton County,1,433.4852239,1.348549877
4703390,Perry County School District,47135,Perry County,1,414.7619367,8.105154927
4703420,Pickett County School District,47137,Pickett County,1,162.9788007,11.51466532
4703450,Polk County School District,47139,Polk County,1,434.6053839,7.686091982
4703480,Putnam County School District,47141,Putnam County,1,401.1063295,1.458581275
4700930,Dayton City Elementary School District,47143,Rhea County,1,7.796061217,0.236869823
4703510,Rhea County School District,47143,Rhea County,1,307.5725949,20.80003807
4747143,Rhea County School District in Dayton,47143,Rhea County,1,7.796061217,0.236869823
4703590,Roane County School District,47145,Roane County,1,319.4427441,32.3621816
4703600,Robertson County School District,47147,Robertson County,1,476.3143053,0.176719352
4703150,Murfreesboro City School District,47149,Rutherford County,1,59.44069084,0.136442717
4703690,Rutherford County School District,47149,Rutherford County,1,556.3650612,8.114486631
4747149,Rutherford County School District in Murfreesboro,47149,Rutherford County,1,59.44069084,0.136442717
4703300,Oneida Special School District,47151,Scott County,1,6.24567025,0.091154862
4703720,Scott County School District,47151,Scott County,1,526.0549288,0.842726298
4703750,Sequatchie County School District,47153,Sequatchie County,1,265.8509812,0.192400505
4703780,Sevier County School District,47155,Sevier County,1,592.4886119,5.208278571
4700148,Shelby County School District,47157,Shelby County,1,527.5540655,16.75147414
4700149,Collierville School District,47157,Shelby County,1,36.17479965,0.076867924
4700150,Millington Municipal School District,47157,Shelby County,1,73.18423251,0.117752669
4700151,Germantown Municipal School District,47157,Shelby County,1,19.98607523,0.024799729
4700152,Arlington Community School District,47157,Shelby County,1,29.68568503,0.018656843
4700153,Bartlett City School District,47157,Shelby County,1,32.27950245,0.013199675
4700154,Lakeland School System District,47157,Shelby County,1,17.18614835,0.410946692
4747002,Arlington Community Schools in Lakeland (9-12),47157,Shelby County,1,17.18614835,0.410946692
4703870,Smith County School District,47159,Smith County,1,314.2951006,11.07738955
4703960,Stewart County School District,47161,Stewart County,1,420.7410335,33.11914804
4700360,Bristol City School District,47163,Sullivan County,1,31.38867091,0.143348927
4703990,Sullivan County School District,47163,Sullivan County,1,333.6189619,15.21986434
4704020,Sumner County School District,47165,Sumner County,1,529.4574137,13.75933363
4704080,Tipton County School District,47167,Tipton County,1,458.2685252,15.0450172
4704170,Trousdale County School District,47169,Trousdale County,1,114.3416819,2.301442709
4704230,Unicoi County School District,47171,Unicoi County,1,186.0637733,0.318814605
4704290,Union County School District,47173,Union County,1,223.5781915,23.5592829
4704320,Van Buren County School District,47175,Van Buren County,1,273.4153274,1.117169655
4704350,Warren County School District,47177,Warren County,1,432.6734884,1.360965379
4702130,Johnson City School District,47179,Washington County,1,37.87291563,0.223690226
4704380,Washington County School District,47179,Washington County,1,288.6173971,3.110424064
4704440,Wayne County School District,47181,Wayne County,1,734.10916,1.553457391
4704470,Weakley County School District,47183,Weakley County,1,580.3532094,1.431324778
4704500,White County School District,47185,White County,1,376.678236,2.746487242
4701260,Franklin Special School District,47187,Williamson County,1,20.0690621,0.132438838
4704530,Williamson County School District,47187,Williamson County,1,562.7999473,1.026334871
4747187,Williamson County School District in Franklin,47187,Williamson County,1,20.0690621,0.132438838
4702370,Lebanon Special School District,47189,Wilson County,1,49.20777085,0.004089208
4704550,Wilson County School District,47189,Wilson County,1,521.8800531,12.37915156
4747189,Wilson County School District in Lebanon,47189,Wilson County,1,49.20777085,0.004089208
4813200,Cayuga Independent School District,48001,Anderson County,1,230.6186075,4.713075505
4832250,Neches Independent School District,48001,Anderson County,1,79.72396204,0.945400133
4834050,Palestine Independent School District,48001,Anderson County,1,219.1435331,2.835879548
4840500,Slocum Independent School District,48001,Anderson County,1,171.6366493,1.211372794
4843290,Westwood Independent School District,48001,Anderson County,1,95.81115472,1.746368323
4808280,Andrews Independent School District,48003,Andrews County,1,1496.979167,4.111686618
4813500,Central Independent School District,48005,Angelina County,1,93.61889785,1.067857843
4817040,Diboll Independent School District,48005,Angelina County,1,113.1652803,1.635493678
4823790,Hudson Independent School District,48005,Angelina County,1,75.72179485,0.979921529
4824000,Huntington Independent School District,48005,Angelina County,1,172.3906563,21.67222782
4828550,Lufkin Independent School District,48005,Angelina County,1,158.8292479,3.784448036
4846740,Zavalla Independent School District,48005,Angelina County,1,172.0029143,37.85676613
4808550,Aransas County Independent School District,48007,Aransas County,1,233.5985943,267.7848561
4808610,Archer City Independent School District,48009,Archer County,1,421.4991069,11.14808524
4814250,Claude Independent School District,48011,Armstrong County,1,805.7554047,17.59108845
4824960,Jourdanton Independent School District,48013,Atascosa County,1,278.7381787,0.731645089
4835190,Pleasanton Independent School District,48013,Atascosa County,1,445.146454,0.801921862
4835520,Poteet Independent School District,48013,Atascosa County,1,172.0928846,0.080061761
4809810,Bellville Independent School District,48015,Austin County,1,381.637291,5.312197972
4839630,Sealy Independent School District,48015,Austin County,1,202.8262243,3.915022772
4809360,Bandera Independent School District,48019,Bandera County,1,310.7692982,5.519350283
